# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       4.682        0.000       76.195      426.910
       4.682        0.000       76.195      426.910
       4.682     2112.400       76.195      426.910
       4.683        0.000       76.195      426.910
       4.683        0.000       76.195      426.910
       4.684        0.000       76.195      426.910
       4.684        0.000       76.195      426.910
       4.684        0.000       76.195      426.910
       4.685        0.000       76.195      426.910
       4.685        0.000       76.195      426.910
       4.686        0.000       76.195      426.910
       4.686        0.000       76.195      426.910
       4.686        0.000       76.195      426.910
       4.687        0.000       76.195      426.910
       4.687        0.000       76.195      426.910
       4.687        0.000       76.195      426.910
       4.688        0.000       76.195      426.910
       4.688        0.000       76.195      426.910
       4.689        0.000       76.195      426.910
       4.689        0.000       76.195      426.910
       4.689        0.000       76.195      426.910
       4.690        0.000       76.195      426.910
       4.690        0.000       76.195      426.910
       4.691        0.000       76.195      426.910
       4.691        0.000       76.195      426.910
       4.691        0.000       76.195      426.910
       4.692        0.000       76.195      426.910
       4.692        0.000       76.195      426.910
       4.693        0.000       76.195      426.910
       4.693        0.000       76.195      426.910
       4.693        0.000       76.195      426.910
       4.694        0.000       76.195      426.910
       4.694        0.000       76.195      426.910
       4.695     2516.400       76.195      426.910
       4.695        0.000       76.195      426.910
       4.695        0.000       76.195      426.910
       4.696        0.000       76.195      426.910
       4.696        0.000       76.195      426.910
       4.696        0.000       76.195      426.910
       4.697        0.000       76.195      426.910
       4.697        0.000       76.195      426.910
       4.698        0.000       76.195      426.910
       4.698        0.000       76.195      426.910
       4.698        0.000       76.195      426.910
       4.699        0.000       76.195      426.910
       4.699        0.000       76.195      426.910
       4.700        0.000       76.195      426.910
       4.700        0.000       76.195      426.910
       4.700        0.000       76.195      426.910
       4.701        0.000       76.195      426.910
       4.701        0.000       76.195      426.910
       4.702        0.000       76.195      426.910
       4.702        0.000       76.195      426.910
       4.702     2512.000       76.195      426.910
       4.703        0.000       76.195      426.910
       4.703        0.000       76.195      426.910
       4.704        0.000       76.195      426.910
       4.704        0.000       76.195      426.910
       4.704        0.000       76.195      426.910
       4.705        0.000       76.195      426.910
       4.705        0.000       76.195      426.910
       4.705        0.000       76.195      426.910
       4.706        0.000       76.195      426.910
       4.706        0.000       76.195      426.910
       4.707        0.000       76.195      426.910
       4.707        0.000       76.195      426.910
       4.708        0.000       76.195      426.910
       4.708        0.000       76.195      426.910
       4.708        0.000       76.195      426.910
       4.709        0.000       76.195      426.910
       4.709        0.000       76.195      426.910
       4.709        0.000       76.195      426.910
       4.710        0.000       76.195      426.910
       4.710        0.000       76.195      426.910
       4.711        0.000       76.195      426.910
       4.711        0.000       76.195      426.910
       4.711        0.000       76.195      426.910
       4.712        0.000       76.195      426.910
       4.712        0.000       76.195      426.910
       4.713        0.000       76.195      426.910
       4.713        0.000       76.195      426.910
       4.713        0.000       76.195      426.910
       4.714        0.000       76.195      426.910
       4.714        0.000       76.195      426.910
       4.714     2139.100       76.195      426.910
       4.715        0.000       76.195      426.910
       4.715        0.000       76.195      426.910
       4.716        0.000       76.195      426.910
       4.716        0.000       76.195      426.910
       4.717        0.000       76.195      426.910
       4.717        0.000       76.195      426.910
       4.717        0.000       76.195      426.910
       4.718        0.000       76.195      426.910
       4.718        0.000       76.195      426.910
       4.718        0.000       76.195      426.910
       4.719        0.000       76.195      426.910
       4.719        0.000       76.195      426.910
       4.720        0.000       76.195      426.910
       4.720        0.000       76.195      426.910
       4.720        0.000       76.195      426.910
       4.721        0.000       76.195      426.910
       4.721        0.000       76.195      426.910
       4.722        0.000       76.195      426.910
       4.722        0.000       76.195      426.910
       4.722     2137.200       76.195      426.910
       4.723        0.000       76.195      426.910
       4.723        0.000       76.195      426.910
       4.724        0.000       76.195      426.910
       4.724        0.000       76.195      426.910
       4.724        0.000       76.195      426.910
       4.725        0.000       76.195      426.910
       4.725        0.000       76.195      426.910
       4.725        0.000       76.195      426.910
       4.726        0.000       76.195      426.910
       4.726        0.000       76.195      426.910
       4.727        0.000       76.195      426.910
       4.727        0.000       76.195      426.910
       4.727        0.000       76.195      426.910
       4.728        0.000       76.195      426.910
       4.728        0.000       76.195      426.910
       4.729        0.000       76.195      426.910
       4.729        0.000       76.195      426.910
       4.729        0.000       76.195      426.910
       4.730        0.000       76.195      426.910
       4.730        0.000       76.195      426.910
       4.731        0.000       76.195      426.910
       4.731        0.000       76.195      426.910
       4.731        0.000       76.195      426.910
       4.732        0.000       76.195      426.910
       4.732        0.000       76.195      426.910
       4.733        0.000       76.195      426.910
       4.733        0.000       76.195      426.910
       4.733        0.000       76.195      426.910
       4.734        0.000       76.195      426.910
       4.734        0.000       76.195      426.910
       4.735     2482.600       76.195      426.910
       4.735        0.000       76.195      426.910
       4.735        0.000       76.195      426.910
       4.736        0.000       76.195      426.910
       4.736        0.000       76.195      426.910
       4.737        0.000       76.195      426.910
       4.737        0.000       76.195      426.910
       4.737        0.000       76.195      426.910
       4.738        0.000       76.195      426.910
       4.738        0.000       76.195      426.910
       4.738        0.000       76.195      426.910
       4.739        0.000       76.195      426.910
       4.739        0.000       76.195      426.910
       4.740        0.000       76.195      426.910
       4.740        0.000       76.195      426.910
       4.740        0.000       76.195      426.910
       4.741        0.000       76.195      426.910
       4.741        0.000       76.195      426.910
       4.742        0.000       76.195      426.910
       4.742        0.000       76.195      426.910
       4.742     2514.500       76.195      426.910
       4.743        0.000       76.195      426.910
       4.743        0.000       76.195      426.910
       4.744        0.000       76.195      426.910
       4.744        0.000       76.195      426.910
       4.744        0.000       76.195      426.910
       4.745        0.000       76.195      426.910
       4.745        0.000       76.195      426.910
       4.745        0.000       76.195      426.910
       4.746        0.000       76.195      426.910
       4.746        0.000       76.195      426.910
       4.747        0.000       76.195      426.910
       4.747        0.000       76.195      426.910
       4.748        0.000       76.195      426.910
       4.748        0.000       76.195      426.910
       4.748        0.000       76.195      426.910
       4.749        0.000       76.195      426.910
       4.749        0.000       76.195      426.910
       4.749        0.000       76.195      426.910
       4.750        0.000       76.195      426.910
       4.750        0.000       76.195      426.910
       4.751        0.000       76.195      426.910
       4.751        0.000       76.195      426.910
       4.751        0.000       76.195      426.910
       4.752        0.000       76.195      426.910
       4.752        0.000       76.195      426.910
       4.753        0.000       76.195      426.910
       4.753        0.000       76.195      426.910
       4.753        0.000       76.195      426.910
       4.754        0.000       76.195      426.910
       4.754        0.000       76.195      426.910
       4.754     2113.300       76.195      426.910
       4.755        0.000       76.195      426.910
       4.755        0.000       76.195      426.910
       4.756        0.000       76.195      426.910
       4.756        0.000       76.195      426.910
       4.757        0.000       76.195      426.910
       4.757        0.000       76.195      426.910
       4.757        0.000       76.195      426.910
       4.758        0.000       76.195      426.910
       4.758        0.000       76.195      426.910
       4.758        0.000       76.195      426.910
       4.759        0.000       76.195      426.910
       4.759        0.000       76.195      426.910
       4.760        0.000       76.195      426.910
       4.760        0.000       76.195      426.910
       4.760        0.000       76.195      426.910
       4.761        0.000       76.195      426.910
       4.761        0.000       76.195      426.910
       4.762        0.000       76.195      426.910
       4.762        0.000       76.195      426.910
       4.762        0.000       76.195      426.910
       4.763        0.000       76.195      426.910
       4.763        0.000       76.195      426.910
       4.763        0.000       76.195      426.910
       4.764        0.000       76.195      426.910
       4.764        0.000       76.195      426.910
       4.765        0.000       76.195      426.910
       4.765        0.000       76.195      426.910
       4.765        0.000       76.195      426.910
       4.766        0.000       76.195      426.910
       4.766        0.000       76.195      426.910
       4.767        0.000       76.195      426.910
       4.767        0.000       76.195      426.910
       4.767        0.000       76.195      426.910
       4.768        0.000       76.195      426.910
       4.768        0.000       76.195      426.910
       4.769        0.000       76.195      426.910
       4.769        0.000       76.195      426.910
       4.769        0.000       76.195      426.910
       4.770        0.000       76.195      426.910
       4.770        0.000       76.195      426.910
       4.771        0.000       76.195      426.910
       4.771        0.000       76.195      426.910
       4.771        0.000       76.195      426.910
       4.772        0.000       76.195      426.910
       4.772        0.000       76.195      426.910
       4.773        0.000       76.195      426.910
       4.773        0.000       76.195      426.910
       4.773        0.000       76.195      426.910
       4.774        0.000       76.195      426.910
       4.774        0.000       76.195      426.910
       4.774        0.000       76.195      426.910
       4.775        0.000       76.195      426.910
       4.775        0.000       76.195      426.910
       4.776        0.000       76.195      426.910
       4.776        0.000       76.195      426.910
       4.776        0.000       76.195      426.910
       4.777        0.000       76.195      426.910
       4.777        0.000       76.195      426.910
       4.778        0.000       76.195      426.910
       4.778     2584.700       76.195      426.910
       4.778        0.000       76.195      426.910
       4.779        0.000       76.195      426.910
       4.779        0.000       76.195      426.910
       4.780        0.000       76.195      426.910
       4.780        0.000       76.195      426.910
       4.780        0.000       76.195      426.910
       4.781        0.000       76.195      426.910
       4.781        0.000       76.195      426.910
       4.782        0.000       76.195      426.910
       4.782        0.000       76.195      426.910
       4.782        0.000       76.195      426.910
       4.783        0.000       76.195      426.910
       4.783        0.000       76.195      426.910
       4.784        0.000       76.195      426.910
       4.784        0.000       76.195      426.910
       4.784        0.000       76.195      426.910
       4.785        0.000       76.195      426.910
       4.785        0.000       76.195      426.910
       4.785        0.000       76.195      426.910
       4.786        0.000       76.195      426.910
       4.786        0.000       76.195      426.910
       4.787        0.000       76.195      426.910
       4.787        0.000       76.195      426.910
       4.788        0.000       76.195      426.910
       4.788        0.000       76.195      426.910
       4.788        0.000       76.195      426.910
       4.789        0.000       76.195      426.910
       4.789        0.000       76.195      426.910
       4.789        0.000       76.195      426.910
       4.790        0.000       76.195      426.910
       4.790        0.000       76.195      426.910
       4.791        0.000       76.195      426.910
       4.791        0.000       76.195      426.910
       4.791        0.000       76.195      426.910
       4.792        0.000       76.195      426.910
       4.792        0.000       76.195      426.910
       4.793        0.000       76.195      426.910
       4.793        0.000       76.195      426.910
       4.793        0.000       76.195      426.910
       4.794        0.000       76.195      426.910
       4.794        0.000       76.195      426.910
       4.795     2114.600       76.195      426.910
       4.795        0.000       76.195      426.910
       4.795        0.000       76.195      426.910
       4.796        0.000       76.195      426.910
       4.796        0.000       76.195      426.910
       4.797        0.000       76.195      426.910
       4.797        0.000       76.195      426.910
       4.797        0.000       76.195      426.910
       4.798        0.000       76.195      426.910
       4.798        0.000       76.195      426.910
       4.798        0.000       76.195      426.910
       4.799        0.000       76.195      426.910
       4.799        0.000       76.195      426.910
       4.800        0.000       76.195      426.910
       4.800        0.000       76.195      426.910
       4.800        0.000       76.195      426.910
       4.801        0.000       76.195      426.910
       4.801        0.000       76.195      426.910
       4.802        0.000       76.195      426.910
       4.802        0.000       76.195      426.910
       4.802     2132.200       76.195      426.910
       4.803        0.000       76.195      426.910
       4.803        0.000       76.195      426.910
       4.804        0.000       76.195      426.910
       4.804        0.000       76.195      426.910
       4.804        0.000       76.195      426.910
       4.805        0.000       76.195      426.910
       4.805        0.000       76.195      426.910
       4.806        0.000       76.195      426.910
       4.806        0.000       76.195      426.910
       4.806        0.000       76.195      426.910
       4.807        0.000       76.195      426.910
       4.807        0.000       76.195      426.910
       4.807        0.000       76.195      426.910
       4.808        0.000       76.195      426.910
       4.808        0.000       76.195      426.910
       4.809        0.000       76.195      426.910
       4.809        0.000       76.195      426.910
       4.809        0.000       76.195      426.910
       4.810        0.000       76.195      426.910
       4.810        0.000       76.195      426.910
       4.811        0.000       76.195      426.910
       4.811        0.000       76.195      426.910
       4.811        0.000       76.195      426.910
       4.812        0.000       76.195      426.910
       4.812        0.000       76.195      426.910
       4.813        0.000       76.195      426.910
       4.813        0.000       76.195      426.910
       4.813        0.000       76.195      426.910
       4.814        0.000       76.195      426.910
       4.814        0.000       76.195      426.910
       4.814     2515.700       76.195      426.910
       4.815        0.000       76.195      426.910
       4.815        0.000       76.195      426.910
       4.816        0.000       76.195      426.910
       4.816        0.000       76.195      426.910
       4.816        0.000       76.195      426.910
       4.817        0.000       76.195      426.910
       4.817        0.000       76.195      426.910
       4.818        0.000       76.195      426.910
       4.818        0.000       76.195      426.910
       4.818        0.000       76.195      426.910
       4.819        0.000       76.195      426.910
       4.819        0.000       76.195      426.910
       4.820        0.000       76.195      426.910
       4.820        0.000       76.195      426.910
       4.820        0.000       76.195      426.910
       4.821        0.000       76.195      426.910
       4.821        0.000       76.195      426.910
       4.822        0.000       76.195      426.910
       4.822        0.000       76.195      426.910
       4.822     2521.500       76.195      426.910
       4.823        0.000       76.195      426.910
       4.823        0.000       76.195      426.910
       4.823        0.000       76.195      426.910
       4.824        0.000       76.195      426.910
       4.824        0.000       76.195      426.910
       4.825        0.000       76.195      426.910
       4.825        0.000       76.195      426.910
       4.825        0.000       76.195      426.910
       4.826        0.000       76.195      426.910
       4.826        0.000       76.195      426.910
       4.827        0.000       76.195      426.910
       4.827        0.000       76.195      426.910
       4.827        0.000       76.195      426.910
       4.828        0.000       76.195      426.910
       4.828        0.000       76.195      426.910
       4.829        0.000       76.195      426.910
       4.829        0.000       76.195      426.910
       4.829        0.000       76.195      426.910
       4.830        0.000       76.195      426.910
       4.830        0.000       76.195      426.910
       4.831        0.000       76.195      426.910
       4.831        0.000       76.195      426.910
       4.831        0.000       76.195      426.910
       4.832        0.000       76.195      426.910
       4.832        0.000       76.195      426.910
       4.833        0.000       76.195      426.910
       4.833        0.000       76.195      426.910
       4.833        0.000       76.195      426.910
       4.834        0.000       76.195      426.910
       4.834        0.000       76.195      426.910
       4.834     2126.800       76.195      426.910
       4.835        0.000       76.195      426.910
       4.835        0.000       76.195      426.910
       4.836        0.000       76.195      426.910
       4.836        0.000       76.195      426.910
       4.836        0.000       76.195      426.910
       4.837        0.000       76.195      426.910
       4.837        0.000       76.195      426.910
       4.838        0.000       76.195      426.910
       4.838        0.000       76.195      426.910
       4.838        0.000       76.195      426.910
       4.839        0.000       76.195      426.910
       4.839        0.000       76.195      426.910
       4.840        0.000       76.195      426.910
       4.840        0.000       76.195      426.910
       4.840        0.000       76.195      426.910
       4.841        0.000       76.195      426.910
       4.841        0.000       76.195      426.910
       4.842        0.000       76.195      426.910
       4.842        0.000       76.195      426.910
       4.842     2094.700       76.195      426.910
       4.843        0.000       76.195      426.910
       4.843        0.000       76.195      426.910
       4.844        0.000       76.195      426.910
       4.844        0.000       76.195      426.910
       4.844        0.000       76.195      426.910
       4.845        0.000       76.195      426.910
       4.845        0.000       76.195      426.910
       4.846        0.000       76.195      426.910
       4.846        0.000       76.195      426.910
       4.846        0.000       76.195      426.910
       4.847        0.000       76.195      426.910
       4.847        0.000       76.195      426.910
       4.848        0.000       76.195      426.910
       4.848        0.000       76.195      426.910
       4.848        0.000       76.195      426.910
       4.849        0.000       76.195      426.910
       4.849        0.000       76.195      426.910
       4.850        0.000       76.195      426.910
       4.850        0.000       76.195      426.910
       4.850        0.000       76.195      426.910
       4.851        0.000       76.195      426.910
       4.851        0.000       76.195      426.910
       4.852        0.000       76.195      426.910
       4.852        0.000       76.195      426.910
       4.852        0.000       76.195      426.910
       4.853        0.000       76.195      426.910
       4.853        0.000       76.195      426.910
       4.854        0.000       76.195      426.910
       4.854        0.000       76.195      426.910
       4.854     2455.800       76.195      426.910
       4.855        0.000       76.195      426.910
       4.855        0.000       76.195      426.910
       4.856        0.000       76.195      426.910
       4.856        0.000       76.195      426.910
       4.856        0.000       76.195      426.910
       4.857        0.000       76.195      426.910
       4.857        0.000       76.195      426.910
       4.857        0.000       76.195      426.910
       4.858        0.000       76.195      426.910
       4.858        0.000       76.195      426.910
       4.859        0.000       76.195      426.910
       4.859        0.000       76.195      426.910
       4.859        0.000       76.195      426.910
       4.860        0.000       76.195      426.910
       4.860        0.000       76.195      426.910
       4.861        0.000       76.195      426.910
       4.861        0.000       76.195      426.910
       4.861        0.000       76.195      426.910
       4.862        0.000       76.195      426.910
       4.862        0.000       76.195      426.910
       4.863     2475.900       76.195      426.910
       4.863        0.000       76.195      426.910
       4.863        0.000       76.195      426.910
       4.864        0.000       76.195      426.910
       4.864        0.000       76.195      426.910
       4.865        0.000       76.195      426.910
       4.865        0.000       76.195      426.910
       4.865        0.000       76.195      426.910
       4.866        0.000       76.195      426.910
       4.866        0.000       76.195      426.910
       4.867        0.000       76.195      426.910
       4.867        0.000       76.195      426.910
       4.867        0.000       76.195      426.910
       4.868        0.000       76.195      426.910
       4.868        0.000       76.195      426.910
       4.869        0.000       76.195      426.910
       4.869        0.000       76.195      426.910
       4.869        0.000       76.195      426.910
       4.870        0.000       76.195      426.910
       4.870        0.000       76.195      426.910
       4.871        0.000       76.195      426.910
       4.871        0.000       76.195      426.910
       4.871        0.000       76.195      426.910
       4.872        0.000       76.195      426.910
       4.872        0.000       76.195      426.910
       4.873        0.000       76.195      426.910
       4.873        0.000       76.195      426.910
       4.873        0.000       76.195      426.910
       4.874        0.000       76.195      426.910
       4.874        0.000       76.195      426.910
       4.874        0.000       76.195      426.910
       4.875        0.000       76.195      426.910
       4.875        0.000       76.195      426.910
       4.876        0.000       76.195      426.910
       4.876        0.000       76.195      426.910
       4.876        0.000       76.195      426.910
       4.877        0.000       76.195      426.910
       4.877        0.000       76.195      426.910
       4.878        0.000       76.195      426.910
       4.878        0.000       76.195      426.910
       4.878        0.000       76.195      426.910
       4.879        0.000       76.195      426.910
       4.879        0.000       76.195      426.910
       4.880        0.000       76.195      426.910
       4.880     2576.700       76.195      426.910
       4.880        0.000       76.195      426.910
       4.881        0.000       76.195      426.910
       4.881        0.000       76.195      426.910
       4.882        0.000       76.195      426.910
       4.882        0.000       76.195      426.910
       4.882        0.000       76.195      426.910
       4.883        0.000       76.195      426.910
       4.883        0.000       76.195      426.910
       4.884        0.000       76.195      426.910
       4.884        0.000       76.195      426.910
       4.884        0.000       76.195      426.910
       4.885        0.000       76.195      426.910
       4.885        0.000       76.195      426.910
       4.885        0.000       76.195      426.910
       4.886        0.000       76.195      426.910
       4.886        0.000       76.195      426.910
       4.887        0.000       76.195      426.910
       4.887        0.000       76.195      426.910
       4.888        0.000       76.195      426.910
       4.888        0.000       76.195      426.910
       4.888        0.000       76.195      426.910
       4.889        0.000       76.195      426.910
       4.889        0.000       76.195      426.910
       4.889        0.000       76.195      426.910
       4.890        0.000       76.195      426.910
       4.890        0.000       76.195      426.910
       4.891        0.000       76.195      426.910
       4.891        0.000       76.195      426.910
       4.891        0.000       76.195      426.910
       4.892        0.000       76.195      426.910
       4.892        0.000       76.195      426.910
       4.893        0.000       76.195      426.910
       4.893        0.000       76.195      426.910
       4.893        0.000       76.195      426.910
       4.894        0.000       76.195      426.910
       4.894        0.000       76.195      426.910
       4.895     2506.900       76.195      426.910
       4.895        0.000       76.195      426.910
       4.895        0.000       76.195      426.910
       4.896        0.000       76.195      426.910
       4.896        0.000       76.195      426.910
       4.896        0.000       76.195      426.910
       4.897        0.000       76.195      426.910
       4.897        0.000       76.195      426.910
       4.898        0.000       76.195      426.910
       4.898        0.000       76.195      426.910
       4.898        0.000       76.195      426.910
       4.899        0.000       76.195      426.910
       4.899        0.000       76.195      426.910
       4.900        0.000       76.195      426.910
       4.900        0.000       76.195      426.910
       4.900        0.000       76.195      426.910
       4.901        0.000       76.195      426.910
       4.901        0.000       76.195      426.910
       4.902        0.000       76.195      426.910
       4.902        0.000       76.195      426.910
       4.902     2263.000       76.195      426.910
       4.903        0.000       76.195      426.910
       4.903        0.000       76.195      426.910
       4.904        0.000       76.195      426.910
       4.904        0.000       76.195      426.910
       4.904        0.000       76.195      426.910
       4.905        0.000       76.195      426.910
       4.905        0.000       76.195      426.910
       4.906        0.000       76.195      426.910
       4.906        0.000       76.195      426.910
       4.906        0.000       76.195      426.910
       4.907        0.000       76.195      426.910
       4.907        0.000       76.195      426.910
       4.907        0.000       76.195      426.910
       4.908        0.000       76.195      426.910
       4.908        0.000       76.195      426.910
       4.909        0.000       76.195      426.910
       4.909        0.000       76.195      426.910
       4.909        0.000       76.195      426.910
       4.910        0.000       76.195      426.910
       4.910        0.000       76.195      426.910
       4.911        0.000       76.195      426.910
       4.911     2559.500       76.195      426.910
       4.911        0.000       76.195      426.910
       4.912        0.000       76.195      426.910
       4.912        0.000       76.195      426.910
       4.913        0.000       76.195      426.910
       4.913        0.000       76.195      426.910
       4.913        0.000       76.195      426.910
       4.914        0.000       76.195      426.910
       4.914        0.000       76.195      426.910
       4.915        0.000       76.195      426.910
       4.915        0.000       76.195      426.910
       4.915        0.000       76.195      426.910
       4.916        0.000       76.195      426.910
       4.916        0.000       76.195      426.910
       4.917        0.000       76.195      426.910
       4.917        0.000       76.195      426.910
       4.917        0.000       76.195      426.910
       4.918        0.000       76.195      426.910
       4.918        0.000       76.195      426.910
       4.919        0.000       76.195      426.910
       4.919        0.000       76.195      426.910
       4.919        0.000       76.195      426.910
       4.920        0.000       76.195      426.910
       4.920        0.000       76.195      426.910
       4.920        0.000       76.195      426.910
       4.921        0.000       76.195      426.910
       4.921        0.000       76.195      426.910
       4.922        0.000       76.195      426.910
       4.922        0.000       76.195      426.910
       4.922     2076.000       76.195      426.910
       4.923        0.000       76.195      426.910
       4.923        0.000       76.195      426.910
       4.924        0.000       76.195      426.910
       4.924        0.000       76.195      426.910
       4.924        0.000       76.195      426.910
       4.925        0.000       76.195      426.910
       4.925        0.000       76.195      426.910
       4.926        0.000       76.195      426.910
       4.926        0.000       76.195      426.910
       4.926        0.000       76.195      426.910
       4.927        0.000       76.195      426.910
       4.927        0.000       76.195      426.910
       4.928        0.000       76.195      426.910
       4.928        0.000       76.195      426.910
       4.928        0.000       76.195      426.910
       4.929        0.000       76.195      426.910
       4.929        0.000       76.195      426.910
       4.930        0.000       76.195      426.910
       4.930        0.000       76.195      426.910
       4.930        0.000       76.195      426.910
       4.931        0.000       76.195      426.910
       4.931        0.000       76.195      426.910
       4.932        0.000       76.195      426.910
       4.932        0.000       76.195      426.910
       4.932        0.000       76.195      426.910
       4.933        0.000       76.195      426.910
       4.933        0.000       76.195      426.910
       4.933        0.000       76.195      426.910
       4.934        0.000       76.195      426.910
       4.934        0.000       76.195      426.910
       4.935     2115.500       76.195      426.910
       4.935        0.000       76.195      426.910
       4.935        0.000       76.195      426.910
       4.936        0.000       76.195      426.910
       4.936        0.000       76.195      426.910
       4.937        0.000       76.195      426.910
       4.937        0.000       76.195      426.910
       4.937        0.000       76.195      426.910
       4.938        0.000       76.195      426.910
       4.938        0.000       76.195      426.910
       4.939        0.000       76.195      426.910
       4.939        0.000       76.195      426.910
       4.939        0.000       76.195      426.910
       4.940        0.000       76.195      426.910
       4.940        0.000       76.195      426.910
       4.940        0.000       76.195      426.910
       4.941        0.000       76.195      426.910
       4.941        0.000       76.195      426.910
       4.942        0.000       76.195      426.910
       4.942        0.000       76.195      426.910
       4.942     2114.600       76.195      426.910
       4.943        0.000       76.195      426.910
       4.943        0.000       76.195      426.910
       4.944        0.000       76.195      426.910
       4.944        0.000       76.195      426.910
       4.944        0.000       76.195      426.910
       4.945        0.000       76.195      426.910
       4.945        0.000       76.195      426.910
       4.946        0.000       76.195      426.910
       4.946        0.000       76.195      426.910
       4.946        0.000       76.195      426.910
       4.947        0.000       76.195      426.910
       4.947        0.000       76.195      426.910
       4.948        0.000       76.195      426.910
       4.948        0.000       76.195      426.910
       4.948        0.000       76.195      426.910
       4.949        0.000       76.195      426.910
       4.949        0.000       76.195      426.910
       4.949        0.000       76.195      426.910
       4.950        0.000       76.195      426.910
       4.950        0.000       76.195      426.910
       4.951        0.000       76.195      426.910
       4.951        0.000       76.195      426.910
       4.951        0.000       76.195      426.910
       4.952        0.000       76.195      426.910
       4.952        0.000       76.195      426.910
       4.953        0.000       76.195      426.910
       4.953        0.000       76.195      426.910
       4.953        0.000       76.195      426.910
       4.954        0.000       76.195      426.910
       4.954        0.000       76.195      426.910
       4.955     2140.000       76.195      426.910
       4.955        0.000       76.195      426.910
       4.955        0.000       76.195      426.910
       4.956        0.000       76.195      426.910
       4.956        0.000       76.195      426.910
       4.957        0.000       76.195      426.910
       4.957        0.000       76.195      426.910
       4.957        0.000       76.195      426.910
       4.958        0.000       76.195      426.910
       4.958        0.000       76.195      426.910
       4.958        0.000       76.195      426.910
       4.959        0.000       76.195      426.910
       4.959        0.000       76.195      426.910
       4.960        0.000       76.195      426.910
       4.960        0.000       76.195      426.910
       4.960        0.000       76.195      426.910
       4.961        0.000       76.195      426.910
       4.961        0.000       76.195      426.910
       4.962        0.000       76.195      426.910
       4.962        0.000       76.195      426.910
       4.962     2104.800       76.195      426.910
       4.963        0.000       76.195      426.910
       4.963        0.000       76.195      426.910
       4.964        0.000       76.195      426.910
       4.964        0.000       76.195      426.910
       4.964        0.000       76.195      426.910
       4.965        0.000       76.195      426.910
       4.965        0.000       76.195      426.910
       4.966        0.000       76.195      426.910
       4.966        0.000       76.195      426.910
       4.966        0.000       76.195      426.910
       4.967        0.000       76.195      426.910
       4.967        0.000       76.195      426.910
       4.968        0.000       76.195      426.910
       4.968        0.000       76.195      426.910
       4.968        0.000       76.195      426.910
       4.969        0.000       76.195      426.910
       4.969        0.000       76.195      426.910
       4.969        0.000       76.195      426.910
       4.970        0.000       76.195      426.910
       4.970        0.000       76.195      426.910
       4.971        0.000       76.195      426.910
       4.971        0.000       76.195      426.910
       4.971        0.000       76.195      426.910
       4.972        0.000       76.195      426.910
       4.972        0.000       76.195      426.910
       4.973        0.000       76.195      426.910
       4.973        0.000       76.195      426.910
       4.973        0.000       76.195      426.910
       4.974        0.000       76.195      426.910
       4.974        0.000       76.195      426.910
       4.975        0.000       76.195      426.910
       4.975        0.000       76.195      426.910
       4.975        0.000       76.195      426.910
       4.976        0.000       76.195      426.910
       4.976        0.000       76.195      426.910
       4.976        0.000       76.195      426.910
       4.977        0.000       76.195      426.910
       4.977        0.000       76.195      426.910
       4.978        0.000       76.195      426.910
       4.978        0.000       76.195      426.910
       4.978     2151.000       76.195      426.910
       4.979        0.000       76.195      426.910
       4.979        0.000       76.195      426.910
       4.980        0.000       76.195      426.910
       4.980        0.000       76.195      426.910
       4.980        0.000       76.195      426.910
       4.981        0.000       76.195      426.910
       4.981        0.000       76.195      426.910
       4.982        0.000       76.195      426.910
       4.982        0.000       76.195      426.910
       4.982        0.000       76.195      426.910
       4.983        0.000       76.195      426.910
       4.983        0.000       76.195      426.910
       4.984        0.000       76.195      426.910
       4.984        0.000       76.195      426.910
       4.984        0.000       76.195      426.910
       4.985        0.000       76.195      426.910
       4.985        0.000       76.195      426.910
       4.985        0.000       76.195      426.910
       4.986        0.000       76.195      426.910
       4.986        0.000       76.195      426.910
       4.987        0.000       76.195      426.910
       4.987        0.000       76.195      426.910
       4.988        0.000       76.195      426.910
       4.988        0.000       76.195      426.910
       4.988        0.000       76.195      426.910
       4.989        0.000       76.195      426.910
       4.989        0.000       76.195      426.910
       4.989        0.000       76.195      426.910
       4.990        0.000       76.195      426.910
       4.990        0.000       76.195      426.910
       4.991     2517.000       76.195      426.910
       4.991        0.000       76.195      426.910
       4.991        0.000       76.195      426.910
       4.992        0.000       76.195      426.910
       4.992        0.000       76.195      426.910
       4.993        0.000       76.195      426.910
       4.993        0.000       76.195      426.910
       4.993        0.000       76.195      426.910
       4.994        0.000       76.195      426.910
       4.994        0.000       76.195      426.910
       4.994        0.000       76.195      426.910
       4.995        0.000       76.195      426.910
       4.995        0.000       76.195      426.910
       4.996        0.000       76.195      426.910
       4.996        0.000       76.195      426.910
       4.997        0.000       76.195      426.910
       4.997        0.000       76.195      426.910
       4.997        0.000       76.195      426.910
       4.998        0.000       76.195      426.910
       4.998        0.000       76.195      426.910
       4.998        0.000       76.195      426.910
       4.999        0.000       76.195      426.910
       4.999        0.000       76.195      426.910
       5.000        0.000       76.195      426.910
       5.000        0.000       76.195      426.910
       5.000        0.000       76.195      426.910
       5.001        0.000       76.195      426.910
       5.001        0.000       76.195      426.910
       5.002        0.000       76.195      426.910
       5.002        0.000       76.195      426.910
       5.002     2139.500       76.195      426.910
       5.003        0.000       76.195      426.910
       5.003        0.000       76.195      426.910
